"subject" "activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.." "angle.tBodyAccMean.gravity." "angle.tBodyAccJerkMean..gravityMean." "angle.tBodyGyroMean.gravityMean." "angle.tBodyGyroJerkMean.gravityMean." "angle.X.gravityMean." "angle.Y.gravityMean." "angle.Z.gravityMean."
13 "STATIONARY" 0.275391258597484 -0.0204995292856604 -0.113600678484277 -0.247024430032075 0.0774994167418239 -0.200987048592453 0.898156080503145 -0.287854572264151 -0.146954930516289 -0.957632504150943 -0.93789874163522 -0.919204484528302 0.083039050114434 -0.00155984675974843 -0.0141274072937107 -0.269666958364151 -0.135625066846415 -0.45664120109434 -0.0903442385201258 -0.0343149581388679 0.101369228918679 -0.445243701213836 -0.302350158949686 -0.298941824377359 -0.0767795327767296 -0.0469256149477987 -0.0608474478477987 -0.433087915295597 -0.439668989490566 -0.421586647163522 -0.0923265677396226 -0.222374114745283 -0.0923265677396226 -0.222374114745283 -0.24336909667044 -0.216157129674654 -0.190620176801258 -0.304551893842767 -0.423050328591195 -0.428696539034591 -0.273881068661006 0.00144614417710692 -0.273202038951572 -0.238808884842767 0.0453865053566038 -0.229661826187107 -0.363011564679245 -0.0827329613203145 -0.00861125593018868 -0.313182115103145 -0.204813726412579 -0.42276618634088 -0.290600073900711 -0.11845299351327 -0.489428202704403 -0.282743256899371 -0.497982281949686 -0.337521159603836 -0.330401630815723 -0.301659220396855 -0.250420808710692 -0.484583596352201 -0.314030626120126 -0.38372513163522 -0.132905805740252 -0.0552456374773585 -0.0483300799823899 -0.195601771062264 -0.361004237421384 0.0629699138937107 -0.209918189877987 -0.231580095571132 0.0405593041968553 -0.32474778327044 -0.417458940358491 0.148543785828553 -0.427054792559119 -0.473013338286164 0.180542209284277 -0.00498682800943396 0.0258746492591195 0.135879984447799 -0.0377740057698113 -0.660378142578616 0.281689249937107 0.125289624202396
14 "STATIONARY" 0.274812336018987 -0.0208181410208228 -0.104678574234177 -0.25101721031519 0.19287711050481 0.35613323408943 0.767560972658228 -0.286485915253165 -0.43877864835443 -0.943126066518987 -0.928709271075949 -0.903533447468354 0.0665813818327215 0.0110440792462025 0.0116235464939873 -0.292065049420633 -0.18865489161962 -0.326665335006203 0.0223276593193671 -0.100113312824051 0.0141430523101266 -0.480436892829114 0.173550976054114 0.247423252163291 -0.116095090474854 -0.0445849552240506 -0.0367535484436709 -0.587442563481013 -0.408365444759494 -0.28260640795443 0.0468048366632911 -0.0205935039310127 0.0468048366632911 -0.0205935039310127 -0.227765424684177 -0.223960941986646 0.121152363372848 0.00837239520253165 -0.409177422741139 -0.470619098360759 -0.261907664987975 0.0462055328398734 0.079240255335443 -0.248044019838924 0.185059913622152 0.388537600662089 -0.366551464341772 -0.181137100600633 -0.219310752696835 -0.317077939201899 -0.212563990139241 -0.252620651813291 -0.330101984341139 -0.219492352246203 -0.400894041070253 -0.262950435575949 -0.38970511513924 -0.383005363892405 -0.424765607607595 -0.0362930131699367 0.127962032365823 -0.502029684702532 0.273084081325506 0.163319905213924 -0.263967848721519 -0.394281047132911 -0.338528924920253 -0.0310440335506329 -0.168903888853797 -0.071286920076519 -0.206810337202848 -0.254063629786076 0.0746647163405063 -0.122009364255063 -0.0820372224134177 -0.0903100433303797 -0.449533754761772 -0.539564976848101 0.116195457600633 0.0479100272246835 0.0303409445056962 -0.0844364632512658 0.072067809634557 -0.465610131582278 0.283052064050633 0.34134805056962
15 "STATIONARY" 0.274499399861111 -0.01763171670625 -0.111579106659722 -0.0131306801618056 0.105142502989097 -0.403417037076389 0.934924726041667 -0.241549535972222 0.0784683113761806 -0.959405004375 -0.943354180833333 -0.938897287013889 0.0787413802277778 0.00635730507638889 -0.00442879448070139 -0.163014947 -0.111316180338819 -0.624788770604167 -0.0305439171040278 -0.08465351743625 0.0827421814534722 -0.354978325270833 -0.37675450295 -0.414677419166667 -0.0913618261395833 -0.047350379095 -0.0546300827222222 -0.414585365763889 -0.685450138958333 -0.556253097986111 0.0231976123183333 -0.0639539416648611 0.0231976123183333 -0.0639539416648611 -0.236268050558819 -0.174172053245139 -0.193955939882639 -0.33872359483125 -0.573799124305556 -0.653216387708333 -0.0752859271666667 0.0566263796575694 -0.463745555631944 0.00852227614166667 0.0588322571767361 -0.422162228104167 -0.44661700375 -0.0321682330083611 -0.0331508117650694 -0.207501717295833 -0.145670690832639 -0.582259019048611 -0.191871428058681 -0.134995286668264 -0.666778762986111 -0.366029505361111 -0.392803310370833 -0.208809296806944 -0.281703585659028 -0.490471955972222 -0.388381423638889 -0.382413042930556 -0.323498290376389 -0.478818577083333 -0.22258750180625 -0.321709493868056 -0.110050719376111 -0.0616788232177083 -0.2124378588125 -0.000401491007986111 -0.149772736189583 -0.214944178811111 0.0164864604013889 -0.443722350069444 -0.385422890319444 -0.146897925927852 -0.650617849236111 -0.682718095902778 0.0671056674577083 0.0288157781243056 -0.0320783661304861 -0.0176296270347222 -0.0304222316625 -0.765829509513889 0.249961286527778 -0.0330193137447917
16 "STATIONARY" 0.27533605857047 -0.0177102476749664 -0.117522624744966 -0.209058726357718 -0.210081464757047 -0.0953409454583893 0.889483906845638 -0.0689059954362416 -0.275234448590604 -0.963026450402685 -0.954278414496644 -0.926970186577181 0.0811003724208054 0.00458918183691275 0.00501379158053691 -0.345897599731544 -0.373891697677852 -0.449503832839597 0.0122875750608054 -0.0619940731657718 0.051704484085906 -0.541087703624161 -0.577042149261745 -0.390296358885906 -0.118970455236644 -0.0428964878032886 -0.0496745430078524 -0.670158534228188 -0.692990749395973 -0.611519657248322 -0.108388308801275 -0.238491180671141 -0.108388308801275 -0.238491180671141 -0.342028552469799 -0.331554248894631 -0.369566292751678 -0.538224768322148 -0.668749924295302 -0.708247175100671 -0.286091666289262 -0.244254436833289 -0.213641952729664 -0.182594697660268 -0.244049855271812 -0.106126553237584 -0.41126452890604 -0.0866392607986577 -0.0814635089602013 -0.387034609463087 -0.407346957100671 -0.414348971348993 -0.361717516244161 -0.379990411453691 -0.483382604201342 -0.343373344731544 -0.450670385184564 -0.452012858302013 -0.5188934546 -0.583129932550336 -0.435006593489933 -0.553510402751678 -0.579286408120805 -0.434957931711409 -0.282428235496644 -0.111629931988591 -0.2795309767 -0.231390965290604 -0.362921355987248 0.0343720963899329 -0.315787143063423 -0.358070862749664 0.0499275886875168 -0.598902491208054 -0.58048310495302 -0.0209527731208054 -0.702338792550336 -0.737561416442953 0.115372460200671 -0.0381828247986577 0.0169161163550336 -0.0900013270154362 0.0724480403590604 -0.668854209463087 0.130823865785906 0.21721788738255
17 "STATIONARY" 0.272633052206452 -0.0193231752841935 -0.107254524469677 -0.089523443706 -0.0290382667282581 -0.244482908695484 0.905225356322581 -0.20364190423871 -0.214985487490323 -0.962034125548387 -0.945771992387097 -0.93205979283871 0.0893071085458065 0.0112910451105806 0.00915578109954839 -0.261232826741935 -0.235372781899355 -0.573035060580645 0.00706171540451613 -0.0866903027630839 0.0520014319714194 -0.452540202774194 -0.468025784967742 -0.363544004350323 -0.119434799434194 -0.039089331430129 -0.0444291898527097 -0.513755338903226 -0.599830756709677 -0.556550861806452 -0.0192463801067097 -0.18648701841871 -0.0192463801067097 -0.18648701841871 -0.294896609370968 -0.290853967989032 -0.273718071732581 -0.446812799974194 -0.561263481741936 -0.599483049935484 -0.192059993408581 -0.100645906282387 -0.36890899523871 -0.0541141628374194 -0.0552530294283871 -0.239522995545161 -0.479900114735484 -0.0913891767328387 -0.150361669181032 -0.342048470106452 -0.29745184003871 -0.550017093225806 -0.245604361666452 -0.220294396914839 -0.594786454709677 -0.501219672580645 -0.470340227116129 -0.481428010129032 -0.383254325125806 -0.488263738064516 -0.377083859806452 -0.477788691621935 -0.461167248322581 -0.41927328503871 -0.19483403292 -0.117272319716452 -0.218306571340968 -0.198294987911613 -0.30810721476 -0.00492271670793548 -0.299780411222581 -0.28877615732 -0.0300127541352258 -0.481710312193548 -0.523173059419355 0.0986155502625806 -0.607844468193548 -0.619995827419355 0.135028267463871 0.0248017179774194 -0.0179844383619355 -0.00336903941290323 0.0388946751677419 -0.687363092903226 0.223944506516129 0.173543786354839
18 "STATIONARY" 0.275710976213018 -0.0190091856157852 -0.106844744786982 -0.353556040828402 -0.230420701106509 -0.386063343964497 0.912691539822485 -0.266421394023669 -0.0726726924023669 -0.968353422130177 -0.950116414260355 -0.933758554733728 0.079643845995858 0.0163865863384615 0.00213876089053254 -0.441267616982249 -0.446487046035503 -0.682916861656805 -0.0481516137452663 -0.0590983919529586 0.0945596972899408 -0.600754151615385 -0.539473879467456 -0.475787314260355 -0.0901353930220118 -0.0490450939147929 -0.0589923182507692 -0.672868969704142 -0.759668073136095 -0.663625952721894 -0.286731343550296 -0.354985779331361 -0.286731343550296 -0.354985779331361 -0.483919349704142 -0.464278443408284 -0.416514425384615 -0.548187504130177 -0.707517960118343 -0.769694500532544 -0.396645109881657 -0.306034455739645 -0.506306298402367 -0.338540845384615 -0.243066034337278 -0.374388253 -0.439466841230769 -0.110018412914201 -0.169805330658929 -0.47405035887574 -0.470506757455621 -0.654309928698225 -0.457441341597633 -0.458258263017751 -0.710342477751479 -0.37605447835503 -0.411718502934911 -0.346127038597041 -0.564522263952663 -0.620968731538462 -0.496901404733728 -0.616939780857988 -0.502695245325444 -0.518698427692308 -0.196209263957396 -0.342364055502781 -0.257571104969822 -0.369199664278107 -0.449163894733728 -0.0564124837390533 -0.459129966313609 -0.47485317556213 0.0215657353120888 -0.626820668934911 -0.578324948923077 -0.109660909388166 -0.761216445147929 -0.798866279473373 0.139325675278284 0.00921746450177515 0.0215150818404142 0.0635060062810651 -0.0811629038786982 -0.696287641360947 0.266914891065089 0.073129890035503
19 "STATIONARY" 0.260870285633588 -0.021239267121916 -0.134645845044107 0.127916221519771 0.279278774524046 -0.098839842980916 0.88705649870229 -0.270864986183206 -0.140701588876107 -0.932686680687023 -0.928923741526718 -0.892140164427481 0.0797899939747328 0.011552155141233 -0.00617519395114504 0.152606382804656 0.13396725369771 -0.212824644646565 -0.0603125374729008 -0.0627280449419847 0.0804226282328244 -0.0550231383755725 -0.0837417587916794 -0.0843371586114504 -0.0741714846656489 -0.0345130602900763 -0.0564730336083969 0.0120451206992366 -0.270369363775573 -0.164649542590611 0.222941361068015 0.0293918188925954 0.222941361068015 0.0293918188925954 0.137931243461832 0.0615690727946565 0.145342691545038 -0.0186033444770992 -0.15313232890687 -0.275766428727481 0.10007059240374 0.248534555652519 -0.0755731597118321 0.136446534991603 0.212576411541603 -0.189440959384733 -0.271310628737405 0.0324467887612214 0.242099781487786 0.0918675444819847 0.0640677836083969 -0.14984262110687 0.111666032419084 0.134008797205496 -0.274756697859466 -0.240527445328244 -0.380681444816794 -0.0942339996580153 0.172576472676336 -0.0636877044610687 0.0383574886670229 -0.130296868518779 -0.107058279123664 -0.215067356541985 -0.0775205994453435 -0.0587023365381679 -0.0012768192040458 0.163126182378092 -0.216700287335878 0.240433090872519 0.132053984332672 -0.0473913102961832 0.192262998327481 -0.0652762918908397 -0.161824404599237 0.14078459779313 -0.256699694816794 -0.355711816022901 0.234015202603053 -0.00714369021068702 0.0112709966335878 0.0646604277251908 -0.0273508652061069 -0.69108161870229 0.272329560839695 0.122352446374046
20 "STATIONARY" 0.272690947591837 -0.0200991156130612 -0.113400451266667 -0.0897487097673469 0.411581909359864 -0.208159193455782 0.863386431360544 -0.370919482312925 -0.0659816489617687 -0.947679997959184 -0.932669772244898 -0.926121429727891 0.0794818790421769 -0.00368140318979592 -0.00708939352346939 -0.137413912671429 0.0829576449659864 -0.429484684394558 -0.0193441807646258 -0.0820472905390476 0.0817092265160544 -0.314489882755102 -0.051490669732585 0.0552685236027211 -0.0889256630734014 -0.0420988504496599 -0.0558981594857143 -0.327596399806122 -0.283362407340136 -0.165904406253061 0.084610979739619 -0.0703848257346939 0.084610979739619 -0.0703848257346939 -0.122333707919728 -0.0614586491396599 0.0602839024857143 -0.110220486510748 -0.278749382340136 -0.294353099363265 -0.110373507742177 0.290249414706531 -0.262499055213605 -0.0845472551661225 0.380685361547619 -0.242054594217687 -0.386765898326531 -0.0704357659662585 0.0608862157409048 -0.198027713086592 0.00950150541156462 -0.400042040687075 -0.152403155853061 0.0899406360546939 -0.457440617285714 -0.392022928743537 -0.509432430687075 -0.355451193076871 -0.181053381311565 -0.0878372366746259 0.0808305731292517 -0.35925897792517 -0.0390251823693878 -0.0531957156088435 -0.155932670488639 -0.11870362088517 -0.155217828145034 -0.0258553043884354 -0.246313115566667 0.0794254917346939 -0.0514572381172789 -0.0838813513745578 -0.0115662622737415 -0.14827090320966 -0.239733176156463 0.0618593622998639 -0.314243395547075 -0.320334970236735 0.0355060649523809 -0.0163482904102041 0.00456350672244898 -0.0298853022040816 -0.0117625003047619 -0.617006380748299 0.343571551904762 0.0683572016010884
21 "STATIONARY" 0.281579394944444 -0.0197130609309028 -0.10928239968125 -0.116034055416667 0.149532831130486 -0.155059773583333 0.839148352847222 -0.386528101527778 -0.239590292638889 -0.951038781944444 -0.949251095763889 -0.942841091458333 0.0903739994736111 -0.0109392627173611 -0.0193538361020833 -0.179222715666389 -0.103736432271479 -0.41386569864625 -0.0356481550818056 -0.0670425799215278 0.0801789152097222 -0.467864864201389 -0.405387767638889 -0.205042207693194 -0.101188823334722 -0.0459282855434028 -0.0493359324770833 -0.445235229458333 -0.509914606388889 -0.496711450555556 0.00577015327847222 -0.116512588791667 0.00577015327847222 -0.116512588791667 -0.194448314297917 -0.132439251966667 -0.215755363215278 -0.405984982626389 -0.484310164097222 -0.533146727430556 -0.170334724894444 0.0760607488694444 -0.237502014242361 -0.0975670493611111 0.112792448906944 -0.179051154817361 -0.330640909220139 -0.0617182658475694 0.0311784408998403 -0.226770632443056 -0.1411133002875 -0.377676688504167 -0.204393021961111 -0.125995222828472 -0.448666487769722 -0.248134187865278 -0.363830771504167 -0.331347954507639 -0.349567056388889 -0.376561047451389 -0.227572604791667 -0.507518996354167 -0.428942862986111 -0.275803597778472 -0.122654161431944 -0.0245251975354167 -0.194342821888194 -0.0999415007777778 -0.265144969792361 0.0972944941350695 -0.132878129043194 -0.142914630046528 0.130952463727778 -0.430033845138889 -0.494160751472222 0.174120000395833 -0.539057759722222 -0.562471577013889 0.212148799709722 -0.00137956979166667 -0.0393576814583333 0.0424682588194444 0.0111147394270833 -0.553014287569444 0.352563936527778 0.190172378819444
22 "STATIONARY" 0.270167244280645 -0.0210499604147903 -0.110736127109677 0.126306711845726 0.191562519046774 -0.210838415334677 0.916153726370968 -0.274920514435484 -0.0117852165752419 -0.951572128709677 -0.951009158629032 -0.926827728790323 0.0824915128258871 0.0317970614548387 -0.00647434080008065 0.0356503803806452 0.0699327263177419 -0.414659270806452 0.0233730547512903 -0.117347264645968 0.048626505658871 -0.289193262179839 -0.505945845725806 -0.191025019862903 -0.125791544892016 -0.0351687037096774 -0.0579644368262903 -0.295339445435484 -0.666250657822581 -0.365738205330645 0.194120721771613 -0.0750274753227419 0.194120721771613 -0.0750274753227419 -0.0291599645564516 0.00188467957169355 -0.168333144793548 -0.29019609933629 -0.497238265967742 -0.594800114516129 0.00104101513629032 0.163736586740323 -0.265624525556452 0.170744906579032 0.127961009083871 -0.244903086318548 -0.260242671783871 0.111487984606452 0.155657963391129 -0.0154402784024194 0.0329904784959677 -0.366781160887097 -0.00453760906008065 0.0353890307274839 -0.461927595322581 -0.0930725491814516 -0.237236181295161 -0.113909014802419 -0.147570075064516 -0.515806623467742 -0.155073938080645 -0.336063436975806 -0.504758115322581 -0.278803378443548 -0.138593220574032 -0.109622632482903 -0.0210618957280645 0.00682802066129032 -0.271358055256452 0.274209759191129 0.0154861349467742 -0.026939478916129 0.139931707459677 -0.386163943548387 -0.350652736862903 -0.0150350895258065 -0.601159132096774 -0.619656908709677 0.291582086693548 -0.00152210429435484 -0.0198274529032258 -0.0731573575 0.0568985525884677 -0.725074721532258 0.274110346048387 0.0300258463419355
23 "STATIONARY" 0.27148606765 -0.0220143708451219 -0.112785891187805 -0.17410086597378 0.00677314481073171 0.166124470814024 0.904540040365854 -0.161122259140244 -0.219121694829268 -0.954877421402439 -0.94004495 -0.914446503109756 0.0770552121914024 0.0301412707969512 0.00394176374390244 -0.130625290494512 -0.160115277395122 -0.1272397905525 -0.0119559348042683 -0.0858144505292683 0.0600209555466463 -0.486098252743902 0.0724193989390244 -0.154003833156707 -0.0937421885902439 -0.0465017444628049 -0.0709072225059756 -0.407812849878049 0.0012847316554878 -0.424938698658537 0.00265987322987805 -0.0842457150285366 0.00265987322987805 -0.0842457150285366 -0.0836897586939024 -0.0262670076664634 -0.0401564251171951 -0.0375005373890244 -0.167946699362805 -0.0618433522197561 -0.116211058367073 -0.0184065650426829 0.0997051573140244 -0.200831791709756 -0.0467898840139634 0.10549567563189 -0.304511155271341 -0.0154110141939024 0.0393134345060976 -0.151821145715244 -0.181245181903049 -0.0764140583390244 -0.189745065968902 -0.198895385869512 -0.180516975712195 -0.25294883095122 -0.271330497385976 -0.32869202210122 -0.325958488932927 0.0883042618542683 -0.167345913207317 -0.538599569158537 0.0508080239762195 -0.229845796965244 -0.0231047192804878 0.0464772373664634 -0.168035814040854 0.0142617477323171 -0.289089799545122 0.153178971809756 0.00959140348658536 -0.0838238821481707 0.119793363546524 -0.00204633528231708 -0.240514828657317 0.304544647003659 -0.0839727286548781 -0.106315174409756 0.209311333017683 -0.00529983713048781 -0.0274175020891463 -0.0411118841097561 0.00248617130060975 -0.733246664207317 0.19516233847561 0.178284320097561
24 "STATIONARY" 0.278270866976744 -0.0209057250161047 -0.110001560645349 -0.303337589591279 -0.124850364625581 -0.250810067680233 0.938587506802326 -0.16132044922093 -0.170235538 -0.969141951802326 -0.94009112122093 -0.946670813895349 0.0799260738726744 -0.00251489537633721 -0.0111733623032558 -0.442757114186047 -0.332778183463953 -0.438120833319767 -0.0158136578680233 -0.0758815310587209 0.0770994336505814 -0.531967177366279 -0.514280240813954 -0.38481024072093 -0.100673576832674 -0.0371736871889535 -0.0552213454017442 -0.499815078037209 -0.561286566976744 -0.563835477093023 -0.202407915737791 -0.274667104568023 -0.202407915737791 -0.274667104568023 -0.386485693232558 -0.335380730703488 -0.348154389523256 -0.479297088005814 -0.556183456337209 -0.553231122790698 -0.372905973081395 -0.182660701253488 -0.279044853647093 -0.279083089577442 -0.152706057281977 -0.296456073610465 -0.450787990622093 -0.11983459551686 0.0393748555372674 -0.469018226337209 -0.372169126959302 -0.40421774055814 -0.465805371627907 -0.335387999412791 -0.470447409651163 -0.347437751538372 -0.455606363226744 -0.376643863575581 -0.417645661465116 -0.487922033430233 -0.386386841860465 -0.569907614244186 -0.535663802267442 -0.443208655348837 -0.100404633130872 0.0228733195930233 -0.186949466881395 -0.264523338466977 -0.394460362193605 0.00112752459558139 -0.352820257040698 -0.320020994961919 0.036711529752907 -0.493623220697674 -0.563948783604651 0.150208483469767 -0.566092942965116 -0.56850224 0.106628253875174 -0.0255682258843023 -0.0355762009087209 -0.0343409556453488 0.0040524429 -0.776410029244186 0.194459527093023 0.141148503593023
25 "STATIONARY" 0.282295870812183 -0.0220966312890863 -0.11404782522335 -0.450293756380711 -0.175782111936548 -0.396874763299492 0.931940141675127 -0.140958501598985 0.170903471870558 -0.96563100822335 -0.946063609187817 -0.918912479390863 0.084107129482132 -0.00138074649817259 -0.00845325026974619 -0.594999461675127 -0.460069836497462 -0.731324824416244 0.0133584678203046 -0.0967096745667513 0.0943454726138579 -0.397072843690355 -0.524076468071066 -0.528209893908629 -0.117860077319695 -0.0364980920261421 -0.0559946425410152 -0.546381665431472 -0.816036782690355 -0.670487463654822 -0.317933549482234 -0.447228046827411 -0.317933549482234 -0.447228046827411 -0.573639865329949 -0.568672058121827 -0.316887624324365 -0.424442870864467 -0.706963305076142 -0.756624203959391 -0.510489035380711 -0.277863165116751 -0.543288722385787 -0.429397957569543 -0.179082878888325 -0.372383265248731 -0.489660237030457 -0.23761826656599 -0.251963580893401 -0.610270945177665 -0.497032876852792 -0.71160657786802 -0.615916563857868 -0.456353239116751 -0.749767744517767 -0.342906803924365 -0.564196687497462 -0.500858823258883 -0.375954965294416 -0.645402886852792 -0.521431440862944 -0.410886250228426 -0.466896724923858 -0.574240675532995 -0.330186334843655 -0.443825897099949 -0.214637686733503 -0.471651831908629 -0.520466004548223 -0.121073912146345 -0.566988243553299 -0.574916452030457 0.0599661538441117 -0.541530578680203 -0.451118150609137 -0.240673855531472 -0.76297720035533 -0.766047681522843 -0.0480639438890355 -0.0281844643541624 0.0199738395203046 -0.0478199525482233 0.0436134403705584 -0.769553252284264 0.180628210406091 -0.0990939237167513
26 "STATIONARY" 0.277066207439024 -0.0188439508053598 -0.112533933018293 -0.126028268463415 -0.0690897699871951 -0.342493408292683 0.950203172256098 -0.155096089359756 0.0853736491841463 -0.96871957054878 -0.948334573109756 -0.94385228304878 0.0827937848670732 0.00560406095359756 -0.00977651560896342 -0.254772562093293 -0.254619682730494 -0.486024891646341 -0.0127954308341463 -0.0829318004819512 0.0798805054667683 -0.462871917518293 -0.553714237926829 -0.332443594347561 -0.0987399291370732 -0.0407397797928659 -0.0532483379487805 -0.375253849456098 -0.621216429573171 -0.470707810792683 -0.0934126793713415 -0.157486935615854 -0.0934126793713415 -0.157486935615854 -0.285628360304878 -0.246622660218293 -0.328308830371951 -0.456348323318902 -0.529365932865854 -0.580258064207317 -0.19030945249939 -0.116898380915854 -0.374923741676829 -0.103957905664634 -0.105421432328659 -0.378441000060976 -0.404706833841463 -0.0956494368219512 0.0657338348006098 -0.294558015926219 -0.298505878986585 -0.467763525365854 -0.280904482802439 -0.257470112929268 -0.50363023402439 -0.325267405984146 -0.446242632317073 -0.320591135365854 -0.314252015603659 -0.544178892378049 -0.297016153603659 -0.511290527591463 -0.56382176097561 -0.407223614390244 -0.0867052594536585 0.0286164572908537 -0.0994942887115854 -0.169947772390854 -0.283468443471341 0.0103200730486585 -0.251159265158537 -0.249508278223171 0.00862341857317073 -0.487035910365854 -0.530108533146341 0.0727086605057866 -0.592714482987805 -0.594386008658537 0.0513572252187866 0.0542915693493903 -0.000146625060975608 -0.0480125351158537 -0.00888395970542683 -0.822614290426829 0.190316892439024 -0.0382238808054878
27 "STATIONARY" 0.279122683355263 -0.016909701793848 -0.116419614488816 -0.181346003236842 -0.130476474839474 -0.258388406381579 0.915131720065789 -0.195564794078947 -0.186729559853947 -0.962482925460526 -0.953802625 -0.93622908125 0.0774183448815789 0.000527349481578947 -0.00836981314868421 -0.276654828936842 -0.222348034387171 -0.481561163618421 -0.10991226028625 -0.0177097950094737 0.135568852767105 -0.521581272230263 -0.535450021842105 -0.225461146717105 -0.0758688312223487 -0.0535576148408553 -0.0634669297210526 -0.572625127894737 -0.609399954078947 -0.475936054934211 -0.112168336836184 -0.245163892986842 -0.112168336836184 -0.245163892986842 -0.280588836233553 -0.266875494607895 -0.292449353599342 -0.438422519617105 -0.573330064407895 -0.610004754908553 -0.231860223694737 -0.153213068299342 -0.327624078802632 -0.165606314019737 -0.177891080960526 -0.283517372907895 -0.382286142756579 0.0123650950935526 0.0501813016894737 -0.3110378830625 -0.270989459249342 -0.447134815638158 -0.305804312269737 -0.222849957226974 -0.514651037894737 -0.318031105952632 -0.295222297657895 -0.285915604072368 -0.455273104710526 -0.516262147479605 -0.295652385927632 -0.546733419289474 -0.553543452828947 -0.279737880125 -0.147942141787763 0.0258779326726316 -0.181950641937467 -0.211516629697368 -0.384275007465132 0.105602330378026 -0.248932829624342 -0.296499054832895 0.0751427937901316 -0.502636876710526 -0.495881998032895 0.0413979120546053 -0.610446178914474 -0.637492278243421 0.118617720910263 -0.0169054430625 0.0154129479585526 0.155087604342105 -0.102176133892105 -0.727079286973684 0.217822146381579 0.154397482815789
